ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,QTR_ID,MONTH_ID,YEAR_ID,MSRP,PHONE
10245,45,59.87,7,2694.15,2,5,2004,50,2035559545
10258,21,59.87,4,1257.27,2,6,2004,50,+81 3 3584 0555
10270,44,58.36,7,2567.84,3,7,2004,50,+61 2 9495 8555
10281,44,59.87,14,2634.28,3,8,2004,50,2155551555
10291,29,51.82,9,1502.78,3,9,2004,50,0695-34 6555
10304,34,49.3,4,1676.2,4,10,2004,50,30.59.8555
10312,39,56.85,1,2217.15,4,10,2004,50,4155551450
10324,38,100,6,6832.02,4,11,2004,50,2125551500
10333,24,79.86,8,1916.64,4,11,2004,50,6505555787
10348,29,100,6,7110.8,4,11,2004,50,(91) 555 22 82
10358,30,100,8,5302.8,4,12,2004,50,(91) 555 94 44
10370,20,100,2,2730,1,1,2005,50,02 9936 8555
10382,39,100,2,7827.3,1,2,2005,50,4155551450
10411,35,59.87,7,2095.45,2,5,2005,50,(514) 555-8054
10424,26,59.87,4,1556.62,2,5,2005,50,(91) 555 94 44
10108,44,100,11,5565.12,1,3,2003,148,+63 2 555 3587
10122,28,100,15,3583.16,2,5,2003,148,91.24.4555
10135,31,100,12,4705.18,3,7,2003,148,4155551450
10146,29,100,1,4444.54,3,9,2003,148,2035554407
10159,32,100,7,4618.88,4,10,2003,148,6505551386
10169,33,100,7,4910.4,4,11,2003,148,02 9936 8555
10180,44,100,2,5565.12,4,11,2003,148,20.16.1555
10191,32,100,8,4237.76,4,11,2003,148,0221-5554327
10211,41,100,7,5673.58,1,1,2004,148,(1) 47.55.6555
10225,35,100,14,5260.15,1,2,2004,148,0897-034555
10238,44,100,8,6350.96,2,4,2004,148,31 12 3555
10252,26,100,4,3559.4,2,5,2004,148,(1) 47.55.6555
10264,20,100,2,2410.6,2,6,2004,148,6175559555
10276,48,100,8,5713.92,3,8,2004,148,6175557555
10287,34,100,17,4300.32,3,8,2004,148,0897-034555
10299,49,100,2,7947.31,3,9,2004,148,90-224 8555
10310,40,100,15,5356.8,4,10,2004,148,0221-5554327
10319,45,100,3,7901.1,4,11,2004,148,2125551957
10330,50,100,4,6101,4,11,2004,148,+63 2 555 3587
10342,38,100,11,6276.46,4,11,2004,148,03 9520 4555
10355,25,100,2,4203.5,4,12,2004,148,(91) 555 94 44
10363,28,58.18,13,1629.04,1,1,2005,148,+358 9 8045 555
10378,49,67.14,8,3289.86,1,2,2005,148,(91) 555 94 44
10390,49,100,3,6862.94,1,3,2005,148,4155551450
10110,42,61.29,9,2574.18,1,3,2003,71,(171) 555-1555
10124,23,57.73,8,1327.79,2,5,2003,71,7025551838
10148,29,81.25,2,2356.25,3,9,2003,71,02 9936 8555
10161,25,80.54,1,2013.5,4,10,2003,71,86 21 3555
10173,39,71.98,15,2807.22,4,11,2003,71,035-640555
10182,44,69.84,12,3072.96,4,11,2003,71,4155551450
10193,25,76.26,16,1906.5,4,11,2003,71,61-9-3844-6555
10204,45,76.26,6,3431.7,4,12,2003,71,2125557413
10213,25,83.39,2,2084.75,1,1,2004,71,(171) 555-7555
10227,37,57.73,12,2136.01,1,3,2004,71,78.32.5555
10241,30,66.99,4,2009.7,2,4,2004,71,88.60.1555
10267,36,75.55,1,2719.8,3,7,2004,71,2125557413
10279,26,60.58,1,1575.08,3,8,2004,71,(91) 555 94 44
10288,23,73.41,7,1688.43,3,9,2004,71,+65 224 1555
10302,23,72.7,3,1672.1,4,10,2003,71,(171) 555-2282
10311,25,66.99,2,1674.75,4,10,2004,71,(91) 555 94 44
10332,21,100,3,3472.98,4,11,2004,71,(171) 555-1555
10344,26,63.43,5,1649.18,4,11,2004,71,91.24.4555
10367,44,85.25,9,3751,1,1,2005,71,6265557265
10380,24,100,2,4536,1,2,2005,71,(91) 555 94 44
10407,66,66.99,4,4421.34,2,4,2005,71,4085553659
10420,36,57.73,7,2078.28,2,5,2005,71,+61 2 9495 8555
10110,36,85.25,13,3069,1,3,2003,73,(171) 555-1555
10124,22,77.9,12,1713.8,2,5,2003,73,7025551838
10148,25,60.26,6,1506.5,3,9,2003,73,02 9936 8555
10161,37,72.76,5,2692.12,4,10,2003,73,86 21 3555
10172,32,75.69,3,2422.08,4,11,2003,73,2035552570
10182,47,74.22,16,3488.34,4,11,2003,73,4155551450
10192,37,69.82,4,2583.34,4,11,2003,73,6035558647
10204,20,62.47,10,1249.4,4,12,2003,73,2125557413
10212,41,82.31,3,3374.71,1,1,2004,73,(91) 555 94 44
10226,21,60.26,1,1265.46,1,2,2004,73,7605558146
10241,22,76.43,8,1681.46,2,4,2004,73,88.60.1555
10267,40,80.1,5,3204,3,7,2004,73,2125557413
10279,32,74.96,5,2398.72,3,8,2004,73,(91) 555 94 44
10288,36,66.14,11,2381.04,3,9,2004,73,+65 224 1555
10301,27,72.02,1,1944.54,4,10,2003,73,+47 2212 1555
10311,26,87.45,6,2273.7,4,10,2004,73,(91) 555 94 44
10321,30,70.55,3,2116.5,4,11,2004,73,5085552555
10332,23,56.84,4,1307.32,4,11,2004,73,(171) 555-1555
10344,29,59.53,7,1726.37,4,11,2004,73,91.24.4555
10367,21,60.37,10,1267.77,1,1,2005,73,6265557265
10380,34,100,3,3441.82,1,2,2005,73,(91) 555 94 44
10407,26,76.43,8,1987.18,2,4,2005,73,4085553659
10420,60,64.67,11,3880.2,2,5,2005,73,+61 2 9495 8555
10104,35,55.49,6,1942.15,1,1,2003,57,(91) 555 94 44
10115,47,69.36,2,3259.92,2,4,2003,57,2125558493
10127,20,60.69,8,1213.8,2,6,2003,57,2125557413
10141,20,54.33,2,1086.6,3,8,2003,57,+358 9 8045 555
10152,25,65.31,4,1632.75,3,9,2003,57,61-7-3844-6555
10165,25,69.36,9,1734,4,10,2003,57,+65 221 7555
10176,27,68.78,8,1857.06,4,11,2003,57,0522-556555
10184,31,60.11,3,1863.41,4,11,2003,57,(95) 555 82 82
10195,44,66.47,3,2924.68,4,11,2003,57,9145554562
10207,49,46.82,4,2294.18,4,12,2003,57,6175552555
10220,26,56.07,8,1457.82,1,2,2004,57,+353 1862 1555
10230,36,54.33,6,1955.88,1,3,2004,57,+49 69 66 90 2555
10246,44,52.6,2,2314.4,2,5,2004,57,(91) 555 94 44
10259,28,46.82,1,1310.96,2,6,2004,57,+65 224 1555
10271,45,64.74,2,2913.3,3,7,2004,57,4155551450
10282,29,46.82,11,1357.78,3,8,2004,57,4155551450
10292,40,53.75,5,2150,3,9,2004,57,2125557818
10305,45,61.85,2,2783.25,4,10,2004,57,6175558555
10314,44,53.18,11,2339.92,4,10,2004,57,86 21 3555
10324,25,69.16,14,1729,4,11,2004,57,2125551500
10336,45,100,4,5972.4,4,11,2004,57,(1) 42.34.2555
10349,48,47.4,4,2275.2,4,12,2004,57,2125557413
10358,44,60.76,14,2673.44,4,12,2004,57,(91) 555 94 44
10371,25,97.27,12,2431.75,1,1,2005,57,4155551450
10383,22,91.76,2,2018.72,1,2,2005,57,(91) 555 94 44
10394,31,50.29,2,1558.99,1,3,2005,57,(91) 555 94 44
10412,21,52.6,2,1104.6,2,5,2005,57,(91) 555 94 44
10425,55,46.82,1,2575.1,2,5,2005,57,40.67.8555
10107,25,100,3,2845.75,1,2,2003,112,2125557818
10120,35,98.05,1,3431.75,2,4,2003,112,03 9520 4555
10134,35,93.54,3,3273.9,3,7,2003,112,+33 1 46 62 7555
10145,43,95.8,7,4119.4,3,8,2003,112,6265557265
10159,44,100,15,5355.68,4,10,2003,112,6505551386
10168,50,100,2,5747.5,4,10,2003,112,6505556809
10180,48,100,10,5355.36,4,11,2003,112,20.16.1555
10188,25,100,2,2535.75,4,11,2003,112,+47 2267 3215
10201,39,100,3,4351.23,4,12,2003,112,6505555787
10211,25,90.16,15,2254,1,1,2004,112,(1) 47.55.6555
10223,32,91.29,2,2921.28,1,2,2004,112,03 9520 4555
10237,20,100,8,2299,2,4,2004,112,2125551500
10251,26,100,3,2637.18,2,5,2004,112,2015559350
10263,42,100,3,4307.52,2,6,2004,112,2035552570
10275,21,100,2,2153.76,3,7,2004,112,40.67.8555
10285,34,100,7,3716.88,3,8,2004,112,6175558555
10299,47,100,10,5455.76,3,9,2004,112,90-224 8555
10309,21,100,6,2650.62,4,10,2004,112,07-98 9555
10318,48,100,2,6437.28,4,11,2004,112,2155551555
10329,30,87.78,7,2633.4,4,11,2004,112,2125557818
10339,27,84.39,10,2278.53,4,11,2004,112,+81 3 3584 0555
10362,50,96.92,2,4846,1,1,2005,112,6505556809
10374,38,100,6,4197.1,1,2,2005,112,61-7-3844-6555
10389,45,100,1,4597.65,1,3,2005,112,0695-34 6555
10403,46,100,8,5287.7,2,4,2005,112,(171) 555-2282
10417,35,100,3,3550.05,2,5,2005,112,(91) 555 94 44
10110,29,59.37,15,1721.73,1,3,2003,50,(171) 555-1555
10123,50,59.87,1,2993.5,2,5,2003,50,40.32.2555
10137,26,49.81,1,1295.06,3,7,2003,50,26.47.1555
10148,47,56.85,8,2671.95,3,9,2003,50,02 9936 8555
10161,23,53.33,7,1226.59,4,10,2003,50,86 21 3555
10172,34,42.76,5,1453.84,4,11,2003,50,2035552570
10181,34,53.83,1,1830.22,4,11,2003,50,+47 2267 3215
10192,47,53.83,6,2530.01,4,11,2003,50,6035558647
10204,45,49.81,12,2241.45,4,12,2003,50,2125557413
10212,45,53.33,5,2399.85,1,1,2004,50,(91) 555 94 44
10226,36,43.27,3,1557.72,1,2,2004,50,7605558146
10241,21,40.25,10,845.25,2,4,2004,50,88.60.1555
10266,28,48.3,1,1352.4,3,7,2004,50,0522-556555
10278,35,45.28,1,1584.8,3,8,2004,50,7025551838
10288,50,52.32,13,2616,3,9,2004,50,+65 224 1555
10301,22,51.32,3,1129.04,4,10,2003,50,+47 2212 1555
10311,45,49.3,8,2218.5,4,10,2004,50,(91) 555 94 44
10321,48,42.26,5,2028.48,4,11,2004,50,5085552555
10332,20,87.96,5,1759.2,4,11,2004,50,(171) 555-1555
10343,27,36.21,6,977.67,4,11,2004,50,26.47.1555
10367,38,38.5,11,1463,1,1,2005,50,6265557265
10379,32,100,3,3970.56,1,2,2005,50,(91) 555 94 44
10407,64,40.25,10,2576,2,4,2005,50,4085553659
10420,37,60.37,13,2233.69,2,5,2005,50,+61 2 9495 8555
10106,28,88.63,4,2481.64,1,2,2003,109,035-640555
10120,39,100,10,4651.53,2,4,2003,109,03 9520 4555
10133,41,94.1,5,3858.1,2,6,2003,109,(91) 555 94 44
10145,40,87.54,16,3501.6,3,8,2003,109,6265557265
10168,49,100,11,6433.7,4,10,2003,109,6505556809
10210,27,98.48,9,2658.96,1,1,2004,109,+81 06 6342 5555
10223,34,100,11,3608.76,1,2,2004,109,03 9520 4555
10235,23,96.29,5,2214.67,2,4,2004,109,(604) 555-4555
10250,31,88.63,6,2747.53,2,5,2004,109,4085553659
10262,34,97.38,1,3310.92,2,6,2004,109,(91) 555 94 44
10275,25,95.2,11,2380,3,7,2004,109,40.67.8555
10284,22,100,3,2310.88,3,8,2004,109,+47 2212 1555
10297,32,100,6,4061.76,3,9,2004,109,+353 1862 1555
10308,31,100,9,3493.7,4,10,2004,109,9145554562
10316,25,100,1,2872.25,4,11,2004,109,(198) 555-8888
10328,47,87.54,14,4114.38,4,11,2004,109,035-640555
10339,21,50.65,7,1063.65,4,11,2004,109,+81 3 3584 0555
10353,28,71.73,2,2008.44,4,12,2004,109,2035554407
10374,46,94.1,3,4328.6,1,2,2005,109,61-7-3844-6555
10386,33,41.71,11,1376.43,1,3,2005,109,(91) 555 94 44
10398,43,100,16,5552.16,1,3,2005,109,26.47.1555
10401,38,96.29,5,3659.02,2,4,2005,109,2015559350
10416,47,88.63,6,4165.61,2,5,2005,109,0522-556555
10101,45,31.2,3,1404,1,1,2003,33,+49 69 66 90 2555
10110,20,35.51,3,710.2,1,3,2003,33,(171) 555-1555
10124,45,37.84,2,1702.8,2,5,2003,33,7025551838
10149,36,33.19,7,1194.84,3,9,2003,33,4155554312
10162,37,27.22,5,1007.14,4,10,2003,33,6505551386
10173,31,31.53,9,977.43,4,11,2003,33,035-640555
10182,39,36.84,6,1436.76,4,11,2003,33,4155551450
10193,26,29.21,10,759.46,4,11,2003,33,61-9-3844-6555
10205,32,37.17,5,1189.44,4,12,2003,33,(91) 555 94 44
10214,20,34.19,3,683.8,1,1,2004,33,(91) 555 22 82
10227,42,29.21,6,1226.82,1,3,2004,33,78.32.5555
10243,33,29.54,1,974.82,2,4,2004,33,6175552555
10280,20,28.88,12,577.6,3,8,2004,33,011-4988555
10288,29,38.17,1,1106.93,3,9,2004,33,+65 224 1555
10304,23,30.2,16,694.6,4,10,2004,33,30.59.8555
10312,39,29.54,13,1152.06,4,10,2004,33,4155551450
10322,20,100,3,2624,4,11,2004,33,6035558647
10332,45,81.91,6,3685.95,4,11,2004,33,(171) 555-1555
10344,20,35.18,6,703.6,4,11,2004,33,91.24.4555
10356,48,100,5,9720,4,12,2004,33,+33 1 46 62 7555
10367,23,36.29,13,834.67,1,1,2005,33,6265557265
10380,32,70.56,4,2257.92,1,2,2005,33,(91) 555 94 44
10391,33,100,8,8344.71,1,3,2005,33,02 9936 8555
10409,61,29.54,1,1801.94,2,4,2005,33,+65 224 1555
10420,45,26.88,1,1209.6,2,5,2005,33,+61 2 9495 8555
10107,38,83.03,7,3155.14,1,2,2003,76,2125557818
10120,34,83.79,5,2848.86,2,4,2003,76,03 9520 4555
10134,43,83.03,7,3570.29,3,7,2003,76,+33 1 46 62 7555
10145,47,83.03,11,3902.41,3,8,2003,76,6265557265
10158,22,67.03,1,1474.66,4,10,2003,76,07-98 9555
10168,29,75.41,6,2186.89,4,10,2003,76,6505556809
10180,28,68.55,14,1919.4,4,11,2003,76,20.16.1555
10188,40,91.4,6,3656,4,11,2003,76,+47 2267 3215
10201,25,73.88,7,1847,4,12,2003,76,6505555787
10210,30,61.7,4,1851,1,1,2004,76,+81 06 6342 5555
10223,38,69.31,6,2633.78,1,2,2004,76,03 9520 4555
10236,36,87.6,3,3153.6,2,4,2004,76,2155559857
10250,32,87.6,1,2803.2,2,5,2004,76,4085553659
10263,37,62.46,7,2311.02,2,6,2004,76,2035552570
10275,30,79.98,6,2399.4,3,7,2004,76,40.67.8555
10285,39,70.08,11,2733.12,3,8,2004,76,6175558555
10297,32,65.51,1,2096.32,3,9,2004,76,+353 1862 1555
10308,47,63.22,4,2971.34,4,10,2004,76,9145554562
10318,26,86.83,6,2257.58,4,11,2004,76,2155551555
10329,37,94.43,4,3493.91,4,11,2004,76,2125557818
10340,55,79.98,8,4398.9,4,11,2004,76,(93) 203 4555
10363,21,100,8,3595.62,1,1,2005,76,+358 9 8045 555
10375,23,100,9,2443.29,1,2,2005,76,40.67.8555
10389,49,81.4,2,3988.6,1,3,2005,76,0695-34 6555
10402,59,87.6,3,5168.4,2,4,2005,76,(1) 47.55.6555
10416,32,87.6,1,2803.2,2,5,2005,76,0522-556555
10105,43,100,9,6341.21,1,2,2003,122,31 12 3555
10117,41,100,3,5189.78,2,4,2003,122,+65 221 7555
10129,45,100,9,6027.75,2,6,2003,122,(171) 555-0297
10142,33,100,6,3366,3,8,2003,122,4155551450
10153,40,100,5,5456.4,3,9,2003,122,(91) 555 94 44
10167,33,100,16,3812.16,4,10,2003,122,0695-34 6555
10177,50,100,7,6083,4,11,2003,122,+34 913 728 555
10185,30,100,7,3170.7,4,11,2003,122,5085559555
10197,41,100,13,4534.6,4,11,2003,122,(93) 203 4555
10208,35,100,7,4301.15,1,1,2004,122,78.32.5555
10221,49,100,1,6804.63,1,2,2004,122,(02) 5554 67
10232,46,100,4,5652.94,1,3,2004,122,(198) 555-8888
10248,48,100,10,6960.48,2,5,2004,122,2125557818
10261,36,100,8,4512.6,2,6,2004,122,(514) 555-8054
10273,22,100,11,2784.76,3,7,2004,122,(02) 5554 67
10283,42,100,13,5316.36,3,8,2004,122,(604) 555-4555
10293,21,100,2,2941.89,3,9,2004,122,011-4988555
10306,29,100,7,3207.4,4,10,2004,122,(171) 555-1555
10315,35,100,6,4215.05,4,10,2004,122,40.67.8555
10326,41,100,4,4333.29,4,11,2004,122,0921-12 3555
10337,29,71.97,4,2087.13,4,11,2004,122,2125558493
10350,34,50.33,7,1711.22,4,12,2004,122,(91) 555 94 44
10372,37,100,8,3910.53,1,1,2005,122,+81 3 3584 0555
10384,28,80.54,3,2255.12,1,2,2005,122,6505551386
10396,49,100,6,5720.75,1,3,2005,122,4155551450
10414,23,100,10,3335.23,2,5,2005,122,6175559555
10101,46,53.76,2,2472.96,1,1,2003,44,+49 69 66 90 2555
10110,39,44.35,2,1729.65,1,3,2003,44,(171) 555-1555
10124,22,45.25,1,995.5,2,5,2003,44,7025551838
10149,49,49.28,6,2414.72,3,9,2003,44,4155554312
10162,43,36.29,4,1560.47,4,10,2003,44,6505551386
10173,27,41.22,8,1112.94,4,11,2003,44,035-640555
10182,31,36.74,5,1138.94,4,11,2003,44,4155551450
10193,20,50.62,9,1012.4,4,11,2003,44,61-9-3844-6555
10205,24,38.08,4,913.92,4,12,2003,44,(91) 555 94 44
10214,49,47.94,2,2349.06,1,1,2004,44,(91) 555 22 82
10227,24,48.38,5,1161.12,1,3,2004,44,78.32.5555
10244,39,45.25,9,1764.75,2,4,2004,44,(91) 555 94 44
10255,37,45.7,2,1690.9,2,6,2004,44,88.60.1555
10280,45,47.49,11,2137.05,3,8,2004,44,011-4988555
10289,45,48.38,4,2177.1,3,9,2004,44,+47 2267 3215
10304,44,39.42,15,1734.48,4,10,2004,44,30.59.8555
10312,23,37.63,12,865.49,4,10,2004,44,4155551450
10322,30,100,4,3500.1,4,11,2004,44,6035558647
10332,26,85.52,10,2223.52,4,11,2004,44,(171) 555-1555
10345,43,53.76,1,2311.68,4,11,2004,44,40.32.2555
10356,26,31.86,7,828.36,4,12,2004,44,+33 1 46 62 7555
10367,28,30.59,12,856.52,1,1,2005,44,6265557265
10380,27,68.35,5,1845.45,1,2,2005,44,(91) 555 94 44
10391,24,100,1,4042.08,1,3,2005,44,02 9936 8555
10421,40,45.7,2,1828,2,5,2005,44,4155551450
10103,36,100,1,3680.28,1,1,2003,127,07-98 9555
10114,21,100,5,2925.09,2,4,2003,127,(1) 42.34.2555
10126,27,100,1,3415.77,2,5,2003,127,(91) 555 22 82
10140,47,100,1,5105.14,3,7,2003,127,6505556809
10151,42,100,8,5098.8,3,9,2003,127,981-443655
10165,32,100,17,4661.76,4,10,2003,127,+65 221 7555
10175,28,100,6,2969.96,4,11,2003,127,(171) 555-0297
10184,24,100,11,3496.32,4,11,2003,127,(95) 555 82 82
10194,49,100,1,5760.93,4,11,2003,127,78.32.5555
10207,46,100,12,6819.04,4,12,2003,127,6175552555
10217,28,100,1,3148.88,1,2,2004,127,+65 224 1555
10229,48,100,6,5704.32,1,3,2004,127,4155551450
10246,29,100,10,3520.6,2,5,2004,127,(91) 555 94 44
10259,47,100,9,5285.62,2,6,2004,127,+65 224 1555
10271,43,100,10,5605.05,3,7,2004,127,4155551450
10281,25,100,6,2779.5,3,8,2004,127,2155551555
10291,48,100,1,5398.08,3,9,2004,127,0695-34 6555
10305,24,100,10,3189.6,4,10,2004,127,6175558555
10313,42,100,4,5581.8,4,10,2004,127,(604) 555-3392
10324,31,100,2,3820.44,4,11,2004,127,2125551500
10334,42,100,5,5528.04,4,11,2004,127,0921-12 3555
10348,37,100,1,5981.42,4,11,2004,127,(91) 555 22 82
10358,41,100,7,5684.65,4,12,2004,127,(91) 555 94 44
10371,20,100,5,3449.4,1,1,2005,127,4155551450
10382,20,100,3,2654.4,1,2,2005,127,4155551450
10412,70,100,10,8498,2,5,2005,127,(91) 555 94 44
10425,49,100,9,5510.54,2,5,2005,127,40.67.8555
10108,35,58.87,15,2060.45,1,3,2003,69,+63 2 555 3587
10121,32,76.88,2,2460.16,2,5,2003,69,26.47.1555
10135,29,61.64,16,1787.56,3,7,2003,69,4155551450
10145,27,60.95,3,1645.65,3,8,2003,69,6265557265
10159,27,80.34,11,2169.18,4,10,2003,69,6505551386
10169,38,74.11,11,2816.18,4,11,2003,69,02 9936 8555
10180,35,72.03,6,2521.05,4,11,2003,69,20.16.1555
10190,42,76.19,3,3199.98,4,11,2003,69,(91) 555 94 44
10211,21,63.72,11,1338.12,1,1,2004,69,(1) 47.55.6555
10224,37,80.34,4,2972.58,1,2,2004,69,20.16.1555
10237,26,79.65,4,2070.9,2,4,2004,69,2125551500
10252,47,65.8,8,3092.6,2,5,2004,69,(1) 47.55.6555
10264,37,65.1,6,2408.7,2,6,2004,69,6175559555
10276,46,75.49,12,3472.54,3,8,2004,69,6175557555
10285,38,59.56,3,2263.28,3,8,2004,69,6175558555
10299,33,66.49,6,2194.17,3,9,2004,69,90-224 8555
10309,24,56.1,2,1346.4,4,10,2004,69,07-98 9555
10319,31,81.73,7,2533.63,4,11,2004,69,2125551957
10330,42,81.03,1,3403.26,4,11,2004,69,+63 2 555 3587
10341,32,100,6,3307.2,4,11,2004,69,6562-9555
10355,41,70.65,3,2896.65,4,12,2004,69,(91) 555 94 44
10363,43,61.23,14,2632.89,1,1,2005,69,+358 9 8045 555
10375,20,100,14,2046,1,2,2005,69,40.67.8555
10390,35,65.13,4,2279.55,1,3,2005,69,4155551450
10403,27,79.65,4,2150.55,2,4,2005,69,(171) 555-2282
10110,43,78.15,11,3360.45,1,3,2003,90,(171) 555-1555
10124,32,72.7,10,2326.4,2,5,2003,90,7025551838
10148,21,73.6,4,1545.6,3,9,2003,90,02 9936 8555
10161,20,100,3,2144.6,4,10,2003,90,86 21 3555
10172,22,74.51,1,1639.22,4,11,2003,90,2035552570
10182,36,73.6,14,2649.6,4,11,2003,90,4155551450
10192,46,83.6,2,3845.6,4,11,2003,90,6035558647
10204,47,96.32,8,4527.04,4,12,2003,90,2125557413
10212,45,88.14,1,3966.3,1,1,2004,90,(91) 555 94 44
10227,47,88.14,14,4142.58,1,3,2004,90,78.32.5555
10241,47,94.5,6,4441.5,2,4,2004,90,88.60.1555
10267,38,87.24,3,3315.12,3,7,2004,90,2125557413
10279,49,79.97,3,3918.53,3,8,2004,90,(91) 555 94 44
10288,35,80.87,9,2830.45,3,9,2004,90,+65 224 1555
10302,49,100,5,5298.86,4,10,2003,90,(171) 555-2282
10311,28,93.6,4,2620.8,4,10,2004,90,(91) 555 94 44
10321,30,72.7,1,2181,4,11,2004,90,5085552555
10332,39,86.72,7,3382.08,4,11,2004,90,(171) 555-1555
10346,25,100,1,2876.75,4,11,2004,90,7025551838
10368,40,100,2,4107.2,1,1,2005,90,4155551450
10380,36,37.5,6,1350,1,2,2005,90,(91) 555 94 44
10407,76,94.5,6,7182,2,4,2005,90,4085553659
10420,39,100,9,3933.93,2,5,2005,90,+61 2 9495 8555
10104,44,39.6,10,1742.4,1,1,2003,35,(91) 555 94 44
10114,24,30.06,1,721.44,2,4,2003,35,(1) 42.34.2555
10127,39,38.19,12,1489.41,2,6,2003,35,2125557413
10141,21,42.43,6,891.03,3,8,2003,35,+358 9 8045 555
10151,30,40.31,4,1209.3,3,9,2003,35,981-443655
10165,27,31.82,13,859.14,4,10,2003,35,+65 221 7555
10175,37,31.12,2,1151.44,4,11,2003,35,(171) 555-0297
10184,42,31.82,7,1336.44,4,11,2003,35,(95) 555 82 82
10195,32,28.29,7,905.28,4,11,2003,35,9145554562
10207,42,29.7,8,1247.4,4,12,2003,35,6175552555
10219,21,40.31,3,846.51,1,2,2004,35,4155554312
10229,33,32.88,2,1085.04,1,3,2004,35,4155551450
10246,49,36.07,6,1767.43,2,5,2004,35,(91) 555 94 44
10259,31,33.24,5,1030.44,2,6,2004,35,+65 224 1555
10271,38,41.72,6,1585.36,3,7,2004,35,4155551450
10281,20,40.66,2,813.2,3,8,2004,35,2155551555
10292,39,30.06,9,1172.34,3,9,2004,35,2125557818
10305,48,31.47,6,1510.56,4,10,2004,35,6175558555
10314,39,37.13,15,1448.07,4,10,2004,35,86 21 3555
10324,30,100,9,3338.1,4,11,2004,35,2125551500
10335,33,37.13,2,1225.29,4,11,2004,35,4155551450
10349,36,37.13,3,1336.68,4,12,2004,35,2125557413
10358,36,82.94,4,2985.84,4,12,2004,35,(91) 555 94 44
10371,45,100,8,5545.8,1,1,2005,35,4155551450
10383,40,100,3,6089.6,1,2,2005,35,(91) 555 94 44
10394,46,38.9,6,1789.4,1,3,2005,35,(91) 555 94 44
10412,30,36.07,6,1082.1,2,5,2005,35,(91) 555 94 44
10425,31,33.24,5,1030.44,2,5,2005,35,40.67.8555
10106,49,74.68,13,3659.32,1,2,2003,68,035-640555
10119,41,59.6,4,2443.6,2,4,2003,68,6562-9555
10131,35,67.14,5,2349.9,2,6,2003,68,2035554407
10143,27,60.97,8,1646.19,3,8,2003,68,5085559555
10155,23,72.62,6,1670.26,4,10,2003,68,90-224 8555
10167,21,69.88,2,1467.48,4,10,2003,68,0695-34 6555
10178,34,80.84,5,2748.56,4,11,2003,68,61.77.6555
10186,22,69.2,2,1522.4,4,11,2003,68,(171) 555-7555
10198,48,67.82,5,3255.36,4,11,2003,68,+63 2 555 3587
10209,43,82.21,1,3535.03,1,1,2004,68,2155554369
10222,32,81.53,5,2608.96,1,2,2004,68,7605558146
10249,20,67.82,1,1356.4,2,5,2004,68,6175555555
10262,24,67.14,10,1611.36,2,6,2004,68,(91) 555 94 44
10274,40,65.08,2,2603.2,3,7,2004,68,6175558555
10284,30,73.99,12,2219.7,3,8,2004,68,+47 2212 1555
10296,21,71.25,8,1496.25,3,9,2004,68,+49 89 61 08 9555
10307,25,75.36,2,1884,4,10,2004,68,2155554695
10316,34,63.71,10,2166.14,4,11,2004,68,(198) 555-8888
10328,48,58.92,1,2828.16,4,11,2004,68,035-640555
10339,55,100,12,6214.45,4,11,2004,68,+81 3 3584 0555
10351,25,74.68,5,1867,4,12,2004,68,(171) 555-0297
10373,38,70.44,7,2676.72,1,1,2005,68,981-443655
10386,39,55.96,1,2182.44,1,3,2005,68,(91) 555 94 44
10398,28,57.55,3,1611.4,1,3,2005,68,26.47.1555
10400,24,61.66,2,1479.84,2,4,2005,68,4085553659
10415,21,67.82,1,1424.22,2,5,2005,68,61-9-3844-6555
10110,46,100,10,5942.28,1,3,2003,117,(171) 555-1555
10124,25,93.95,9,2348.75,2,5,2003,117,7025551838
10148,34,100,3,4392.12,3,9,2003,117,02 9936 8555
10161,25,100,2,2759.75,4,10,2003,117,86 21 3555
10173,23,100,16,2728.03,4,11,2003,117,035-640555
10182,20,100,13,2395.8,4,11,2003,117,4155551450
10192,23,100,1,3052.33,4,11,2003,117,6035558647
10204,42,100,7,4242,4,12,2003,117,2125557413
10213,27,100,3,2790.45,1,1,2004,117,(171) 555-7555
10227,33,100,13,4340.49,1,3,2004,117,78.32.5555
10241,28,98.65,5,2762.2,2,4,2004,117,88.60.1555
10267,43,100,2,4645.72,3,7,2004,117,2125557413
10279,48,100,2,5580.96,3,8,2004,117,(91) 555 94 44
10288,48,100,8,6539.04,3,9,2004,117,+65 224 1555
10302,45,100,4,5548.95,4,10,2003,117,(171) 555-2282
10311,43,100,3,4595.41,4,10,2004,117,(91) 555 94 44
10332,44,42.26,11,1859.44,4,11,2004,117,(171) 555-1555
10346,24,87.24,5,2093.76,4,11,2004,117,7025551838
10368,31,100,5,4223.13,1,1,2005,117,4155551450
10380,44,36.29,7,1596.76,1,2,2005,117,(91) 555 94 44
10407,59,98.65,5,5820.35,2,4,2005,117,4085553659
10420,55,96.3,8,5296.5,2,5,2005,117,+61 2 9495 8555
10109,29,32.1,6,930.9,1,3,2003,37,2155559857
10122,39,30.96,4,1207.44,2,5,2003,37,91.24.4555
10135,20,35.87,1,717.4,3,7,2003,37,4155551450
10147,25,42.67,1,1066.75,3,9,2003,37,6175558555
